ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 9
Never claim moves to line 185	[((net_state==4))]
32252:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
32254:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
32256:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
32258:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
32260:	proc  2 (Receiver:1) Model_net.pml:169 (state 56)	[else]
32262:	proc  2 (Receiver:1) Model_net.pml:169 (state 57)	[(1)]
32264:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
32266:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
32266:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
32267:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
32268:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
32269:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
32270:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
32271:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
32272:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
32273:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
32275:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
32277:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
32278:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
32280:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
32282:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32284:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32286:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32286:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32287:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
32287:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32289:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
32291:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
32293:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32295:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32297:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32297:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32298:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
32298:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32300:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
32302:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
32304:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
32304:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
32306:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
32306:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
32308:	proc  2 (Receiver:1) Model_net.pml:89 (state 95)	[(((rcpBuffer[lastNum]!=5)&&(rcpBuffer[lastNum]!=1)))]
32310:	proc  2 (Receiver:1) Model_net.pml:95 (state 104)	[else]
32312:	proc  2 (Receiver:1) Model_net.pml:95 (state 105)	[(1)]
32312:	proc  2 (Receiver:1) Model_net.pml:97 (state 108)	[rcpBuffer[lastNum] = 5]
32312:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
32314:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
32316:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32318:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32318:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32319:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
32319:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
32319:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32321:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
32323:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
32325:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
32327:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
32329:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
32331:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
32333:	proc  2 (Receiver:1) Model_net.pml:169 (state 56)	[else]
32335:	proc  2 (Receiver:1) Model_net.pml:169 (state 57)	[(1)]
32337:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
32339:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
32341:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32343:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
32343:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
32344:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
32345:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
32346:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
32347:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
32348:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
32349:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
32350:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
32352:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
32354:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32356:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32356:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32357:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
32357:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32359:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
32361:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
32363:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32365:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32367:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32367:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32368:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
32368:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32370:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
32372:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
32374:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
32374:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
32376:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
32376:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
32378:	proc  2 (Receiver:1) Model_net.pml:89 (state 95)	[(((rcpBuffer[lastNum]!=5)&&(rcpBuffer[lastNum]!=1)))]
32380:	proc  2 (Receiver:1) Model_net.pml:95 (state 104)	[else]
32382:	proc  2 (Receiver:1) Model_net.pml:95 (state 105)	[(1)]
32382:	proc  2 (Receiver:1) Model_net.pml:97 (state 108)	[rcpBuffer[lastNum] = 5]
32382:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
32384:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
32386:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32388:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32388:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32389:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
32389:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32391:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
32393:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
32395:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
32395:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
32397:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
32397:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
32399:	proc  2 (Receiver:1) Model_net.pml:89 (state 95)	[(((rcpBuffer[lastNum]!=5)&&(rcpBuffer[lastNum]!=1)))]
32401:	proc  2 (Receiver:1) Model_net.pml:95 (state 104)	[else]
32403:	proc  2 (Receiver:1) Model_net.pml:95 (state 105)	[(1)]
32403:	proc  2 (Receiver:1) Model_net.pml:97 (state 108)	[rcpBuffer[lastNum] = 5]
32403:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
32405:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
32407:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32409:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32409:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32410:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
32410:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32412:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
32414:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
32416:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32418:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32420:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32420:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32421:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
32421:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
32421:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32423:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
32425:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
32427:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
32429:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
32431:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
32433:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
32435:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
32435:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
32437:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
32439:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
32439:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
32441:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
32443:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
32445:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
32445:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
32447:	proc  2 (Receiver:1) Model_net.pml:86 (state 91)	[else]
32449:	proc  2 (Receiver:1) Model_net.pml:86 (state 92)	[(1)]
32449:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
32451:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
32453:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
32454:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
32456:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
32456:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
32457:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
32458:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
32459:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
32460:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
32461:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
32462:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
32463:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
32465:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
32467:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
32468:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
32470:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
32470:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
32471:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
32472:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
32473:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
32474:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
32475:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
32476:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
32477:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
32479:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
32481:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
32482:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
32484:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
32484:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
32485:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
32486:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
32487:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
32488:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
32489:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
32490:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
32491:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
32493:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
32495:	proc  0 (Source:1) Model_net.pml:58 (state 13)	[source!3]
32496:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
32498:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
32498:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
32499:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
32500:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
32501:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
32502:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
32503:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
32504:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
32505:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
32507:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
32509:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32511:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32511:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32512:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
32512:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
32512:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32514:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
32516:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
32518:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
32520:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
32522:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
32524:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
32526:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
32526:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
32528:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
32530:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
32530:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
32532:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
32534:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
32536:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32538:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32540:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32540:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32541:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
32541:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
32541:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32543:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
32545:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
32547:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
32549:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
32551:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
32553:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
32555:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
32555:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
32557:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
32559:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
32559:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
32561:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
32563:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
32565:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32567:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32569:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32569:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32570:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
32570:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
32570:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32572:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
32574:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
32576:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
32578:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
32580:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
32582:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
32584:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
32584:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
32586:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
32588:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
32588:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
32590:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
32592:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
32594:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32596:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32598:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32598:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32599:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
32599:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
32599:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32601:	proc  2 (Receiver:1) Model_net.pml:143 (state 27)	[recvTime = timeBuffer[recvNum]]
32603:	proc  2 (Receiver:1) Model_net.pml:145 (state 28)	[((recvTime<3))]
32605:	proc  2 (Receiver:1) Model_net.pml:151 (state 33)	[else]
32607:	proc  2 (Receiver:1) Model_net.pml:151 (state 34)	[(1)]
32609:	proc  2 (Receiver:1) Model_net.pml:156 (state 39)	[else]
32611:	proc  2 (Receiver:1) Model_net.pml:157 (state 40)	[rcpBuffer[recvNum] = recvData]
32613:	proc  2 (Receiver:1) Model_net.pml:159 (state 41)	[((((lastNum+1)%(3+1))==recvNum))]
32613:	proc  2 (Receiver:1) Model_net.pml:160 (state 42)	[lastNum = recvNum]
32615:	proc  2 (Receiver:1) Model_net.pml:166 (state 51)	[else]
32617:	proc  2 (Receiver:1) Model_net.pml:166 (state 52)	[(1)]
32617:	proc  2 (Receiver:1) Model_net.pml:168 (state 55)	[rcpBuffer[recvNum] = 1]
32619:	proc  2 (Receiver:1) Model_net.pml:173 (state 62)	[(track_sublink)]
32621:	proc  2 (Receiver:1) Model_net.pml:173 (state 63)	[net_state = 3]
32623:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32625:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32627:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32627:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
32628:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
32628:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
32630:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
32632:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
32634:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
32636:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
32638:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
32638:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
