ltl sce_good: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==3))))))
ltl sce_late: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==1))))))
ltl sce_loss: ! (<> (((net_state==4)) && (((net_state==4)) U ([] ((net_state==2))))))
ltl sce_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))
ltl sce_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))
ltl sce_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))
ltl sce_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))
ltl sce_good_then_late_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==1)) && (((net_state==1)) U ([] ((net_state==3))))))))))
ltl sce_good_then_loss_then_good: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==3)) && (((net_state==3)) U (((net_state==2)) && (((net_state==2)) U ([] ((net_state==3))))))))))
ltl sce_late_then_good_then_late: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==1)) && (((net_state==1)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
ltl sce_loss_then_good_then_loss: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==2))))))))))
ltl sce_variable: ! (<> (((net_state==4)) && (((net_state==4)) U (((net_state==2)) && (((net_state==2)) U (((net_state==3)) && (((net_state==3)) U ([] ((net_state==1))))))))))
starting claim 5
Never claim moves to line 80	[((net_state==4))]
2324:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2326:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2326:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2328:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2330:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2330:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2332:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2334:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2336:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2336:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2337:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2337:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2339:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2341:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2343:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2345:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2347:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2348:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2350:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2350:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2351:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2352:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2353:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2354:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2355:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2356:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2357:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2359:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2361:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2361:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2362:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2362:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2362:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2364:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2366:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2368:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2370:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2372:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2372:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2373:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2373:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2375:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2377:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2379:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2381:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2383:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2383:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2384:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2384:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2386:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2388:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2390:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2390:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2392:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2392:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2394:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2396:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2396:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2398:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2400:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2402:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2403:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2405:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2405:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2406:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2407:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2408:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2409:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2410:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2411:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2412:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2414:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2416:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2416:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2417:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2417:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2419:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2421:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2423:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2423:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2425:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2425:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2427:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2429:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2429:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2431:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2433:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2434:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2436:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2438:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2438:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2439:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2439:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2439:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2441:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2443:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2445:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2447:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2449:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2449:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2450:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2450:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2452:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2454:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2456:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2458:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2458:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2459:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2460:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2461:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2462:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2463:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2464:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2465:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2467:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2469:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2471:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2471:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2472:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2472:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2474:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2476:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2478:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2480:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2482:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2482:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2483:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2483:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2483:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2485:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2487:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2489:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2491:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2492:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2494:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2494:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2495:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2496:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2497:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2498:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2499:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2500:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2501:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2503:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2505:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2507:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2507:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2508:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2508:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2510:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2512:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2514:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2516:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2518:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2518:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2519:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2519:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2519:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2521:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2523:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2525:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2527:	proc  0 (Source:1) Model_net.pml:48 (state 1)	[source!3]
2528:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2530:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2530:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2531:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2532:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2533:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2534:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2535:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2536:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2537:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2539:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2541:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2543:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2543:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2544:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2544:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2546:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2548:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2550:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2552:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2554:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2554:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2555:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2555:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2555:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2557:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2559:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2561:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2563:	proc  0 (Source:1) Model_net.pml:49 (state 2)	[source!4]
2564:	proc  1 (Sender:1) Model_net.pml:67 (state 1)	[source?data]
2566:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2568:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2568:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2569:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2569:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2571:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2573:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2575:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2575:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2577:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2577:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2579:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2581:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2581:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2583:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2585:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2587:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2587:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2588:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2588:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2590:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2592:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2594:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2594:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2596:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2596:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2598:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2600:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2600:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2602:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2604:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2606:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2606:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2607:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2607:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2609:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2611:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2613:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2613:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2615:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2615:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2617:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2619:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2619:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2621:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2623:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2625:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2625:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2626:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2626:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2628:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2630:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2632:	proc  2 (Receiver:1) Model_net.pml:83 (state 89)	[((controlBuffer[recvNum]==3))]
2632:	proc  2 (Receiver:1) Model_net.pml:84 (state 90)	[controlBuffer[recvNum] = 0]
2634:	proc  2 (Receiver:1) Model_net.pml:87 (state 93)	[((((lastNum+1)%(3+1))==recvNum))]
2634:	proc  2 (Receiver:1) Model_net.pml:87 (state 94)	[lastNum = ((lastNum+1)%(3+1))]
2636:	proc  2 (Receiver:1) Model_net.pml:98 (state 109)	[else]
2638:	proc  2 (Receiver:1) Model_net.pml:98 (state 110)	[(1)]
2638:	proc  2 (Receiver:1) Model_net.pml:101 (state 115)	[rcpBuffer[recvNum] = 5]
2640:	proc  2 (Receiver:1) Model_net.pml:102 (state 116)	[timeBuffer[recvNum] = 0]
2642:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2644:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2644:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2646:	proc  1 (Sender:1) Model_net.pml:69 (state 2)	[((timeBuffer[seqNum]==0))]
2646:	proc  1 (Sender:1) Model_net.pml:70 (state 3)	[timeBuffer[seqNum] = 1]
2647:	proc  1 (Sender:1) Model_net.pml:71 (state 4)	[sublink[0]!data,seqNum]
2648:	proc  1 (Sender:1) Model_net.pml:72 (state 5)	[sublink[1]!data,seqNum]
2649:	proc  1 (Sender:1) Model_net.pml:73 (state 6)	[sublink[2]!data,seqNum]
2650:	proc  1 (Sender:1) Model_net.pml:23 (state 7)	[time = 0]
2651:	proc  1 (Sender:1) Model_net.pml:24 (state 8)	[time = 0]
2652:	proc  1 (Sender:1) Model_net.pml:40 (state 32)	[else]
2653:	proc  1 (Sender:1) Model_net.pml:42 (state 34)	[.(goto)]
2655:	proc  1 (Sender:1) Model_net.pml:76 (state 38)	[seqNum = ((seqNum+1)%(3+1))]
2657:	proc  2 (Receiver:1) Model_net.pml:129 (state 13)	[sublink[0]?recvData,recvNum]
2657:	proc  2 (Receiver:1) Model_net.pml:129 (state 14)	[track_sublink = 1]
2657:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2659:	proc  2 (Receiver:1) Model_net.pml:139 (state 21)	[(track_sublink)]
2661:	proc  2 (Receiver:1) Model_net.pml:139 (state 22)	[net_state = 2]
2663:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2665:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2667:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2667:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2668:	proc  2 (Receiver:1) Model_net.pml:130 (state 15)	[sublink[1]?recvData,recvNum]
2668:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2670:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
2672:	proc  2 (Receiver:1) Model_net.pml:140 (state 24)	[(1)]
2674:	proc  2 (Receiver:1) Model_net.pml:103 (state 117)	[else]
2676:	proc  2 (Receiver:1) Model_net.pml:192 (state 121)	[track_sublink = 0]
2678:	proc  2 (Receiver:1) Model_net.pml:125 (state 11)	[r_r = 0]
2678:	proc  2 (Receiver:1) Model_net.pml:126 (state 12)	[r_b = 0]
2679:	proc  2 (Receiver:1) Model_net.pml:131 (state 16)	[sublink[2]?recvData,recvNum]
2679:	proc  2 (Receiver:1) Model_net.pml:134 (state 19)	[controlBuffer[recvNum] = (controlBuffer[recvNum]+1)]
2681:	proc  2 (Receiver:1) Model_net.pml:140 (state 23)	[else]
